pais,idioma_show,keyword,podcast_id,nombre_podcast,editorial,total_episodios,episodios_descargados,episodio_id,nombre_episodio,fecha_lanzamiento,duracion_min
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,5WVbwf7dQ7RnNSumae4VV1,"Botafogo perde para o Peñarol, mas vai à final da Libertadores, e Cruzeiro avança para decisão da Sul-Americana - Linha de Passe",2021-03-01,84.36
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,6o4bRKS1dClkX6mnGyZ2Vr,Atlético-MG segura empate contra o River e vai à final da Libertadores - Linha de Passe,2021-03-01,65.82
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,3pqdiO3mYt5Wpu5tz1rNOh,"Corinthians 'respira' na luta contra o rebaixamento, e Vinicius Jr. 'é derrotado' por Rodri na Bola de Ouro - Linha de Passe",2021-03-01,53.21
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,29AzFxnf344aHsgiBtfkzl,"Botafogo mais líder do que nunca, Palmeiras empata em casa contra o Fortaleza e mais do Brasileirão - Linha de Passe",2021-03-01,114.22
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,580HzZL0NASZgyIM0MkfaK,Corinthians e Racing EMPATAM na semifinal da Sul-Americana em noite de GOLAÇOS em Itaquera - Linha de Passe,2021-03-01,81.05
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,2MSrEuQ7KnplWztxb3PlX6,"Com atuação histórica, Botafogo goleia o Peñarol e se aproxima da final da Libertadores - Linha de Passe",2021-03-01,84.38
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,27knCFNGD2UWUot5ga14uk,"Com show de Deyverson, Atlético-MG 'passa por cima' do River Plate e se aproxima da final da Libertadores - Linha de Passe",2021-03-01,83.46
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,6SE8N0vpGslUuIhhUKuYw4,"Brasileiros na Libertadores, ‘maratona’ do Corinthians e mais - Linha de Passe",2021-03-01,53.24
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,32dFF9iN5clyCrR16TNDeC,Flamengo 'segura' Corinthians mesmo com um a menos e vai à final da Copa do Brasil - Linha de Passe,2021-03-01,81.57
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,6Mw01GF4moDEGFB0Hgbg6e,Atlético-MG elimina Vasco com golaço de Hulk e vai à final da Copa do Brasil - Linha de Passe,2021-03-01,75.76
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,1c8kT56MC2lJP0BpWF52HB,Corinthians bate Athletico-PR com golaço de Memphis Depay e Fluminense vence o clássico contra o Flamengo - Linha de Passe,2021-03-01,82.28
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,0LuUgmQMM4qNU1nwVqIqdS,São Paulo domina Vasco e alivia pressão sobre Zubeldía - Linha de Passe,2021-03-01,69.55
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,0vsWpJxOzlRez41ezUOJUU,TUDO sobre a goleada da seleção brasileira contra o Peru pelas eliminatórias - Linha de Passe,2021-03-01,57.39
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,1lVOtmJqC37R0Ctn7Zhkvo,É hora de estabelecer um fair play financeiro no futebol brasileiro? - Linha de Passe,2021-03-01,54.04
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,30XwFHsIjF9oJMBY7snNjo,"Brasil leva susto, mas busca virada contra o Chile pelas Eliminatórias - Linha de Passe",2021-03-01,53.88
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,7EJo8A7znOBdDj0WrSYTtL,Chegada de Filipe Luís muda clima e expectativa no Flamengo? - Linha de Passe,2021-03-01,53.39
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,3nhP5pWKyIH6L0udx6i2N1,"Corinthians e São Paulo tropeçam, Botafogo e Flamengo vencem - Linha de Passe",2021-03-01,108.8
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,7cNgadogCGbgSxsHCBnGrw,Filipe Luís estreia no comando do Flamengo com vitória contra o Corinthians na semi da Copa do Brasil - Linha de Passe,2021-03-01,70.03
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,0FgxJJ1aP3Y8sGPT8AYaRi,Tite no mercado pode despertar interesse de outros clubes? O que esperar de Filipe Luís no Flamengo? - Linha de Passe,2021-03-01,53.19
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,1g24xmhMxpLU6s7xjpL0IA,"Flamengo vence Athletico-PR no sufoco, São Paulo supera Corinthians no Majestoso em Brasília e tudo sobre o domingo (29) do Brasileirão - Linha de Passe",2021-03-01,85.54
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,4CEG5GpAzVxgEopSxOLNBJ,"Flamengo eliminado da Libertadores, Athletico-PR fora da Sul-Americana e Cruzeiro classificado - Linha de Passe",2021-03-01,84.64
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,2RnjDO5gop9waiaairCOET,Botafogo se classifica nos pênaltis contra o São Paulo e Galo elimina o Fluminense na Libertadores - Linha de Passe,2021-03-01,82.93
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,6Gx6zN4gImwUoGHY5c9RvI,Corinthians domina Fortaleza e é semifinalista na Sul-Americana - Linha de Passe,2021-03-01,89.81
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,0dkCjVL4kggFHWbXQMDLeY,As missões dos brasileiros na Libertadores e a fase do Corinthians - Linha de Passe,2021-03-01,51.87
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,3sZLRCzK9OI8pPr9SaAyd2,Flamengo e São Paulo perdem antes das decisões da Libertadores; Palmeiras vence o Vasco e segue colado no Botafogo - Linha de Passe,2021-03-01,80.46
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,1lWkpGlRB1Qgtf9UOciX5L,Vitória do Botafogo no clássico contra o Fluminense com polêmicas e estreia de Depay no Corinthians - Linha de Passe,2021-03-01,82.96
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,6n3zYzDQpWnrSx0StC7WFy,"Flamengo perde para o Peñarol na Libertadores, Athletico-PR e Cruzeiro vencem na Sul-Americana - Linha de Passe",2021-03-01,90.42
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,1DGdYv322uw7yBQjlXcQxX,"Fluminense sai na frente do Galo na Libertadores, Botafogo e São Paulo ficam no 0 a 0 e decidem no Morumbis - Linha de Passe",2021-03-01,87.57
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,1PRRoAxeswDEwkBOFEebPi,Corinthians vence o Fortaleza fora de casa e abre vantagem nas quartas da Sul-Americana - Linha de Passe,2021-03-01,86.72
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,5I5aooSylDcIPq5EGWM3Au,A 'briga' de Botafogo e Palmeiras no Brasileirão e a semana decisiva na Libertadores e Sul-Americana - Linha de Passe,2021-03-01,53.17
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,0sYCQZKxpvjBPEtYrlESxK,"Vasco busca empate contra o Flamengo, São Paulo vence o Cruzeiro, e Palmeiras goleia o Criciúma - Linha de Passe",2021-03-01,83.77
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,3pAJiJlIQc8JvEWI0oCVza,Botafogo vence o Corinthians no Nilton Santos e abre vantagem na liderança do Brasileiro - Linha de Passe,2021-03-01,83.67
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,6vXGnqUJMQtyhCIDdj6EiF,Flamengo e Atlético-MG vão às semifinais da Copa do Brasil - Linha de Passe,2021-03-01,69.4
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,3rg0uIj8mzrejuFAC9Ovh7,"Corinthians vence o Juventude, e Vasco bate o Athletico-PR nos pênaltis pelas quartas da Copa do Brasil | Linha de Passe",2021-03-01,84.36
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,5u8PjOTZVJ2Bd1x9MKvbBS,Brasil perde para o Paraguai após 16 anos e decepciona nas eliminatórias - Linha de Passe,2021-03-01,53.44
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,2JVozwTm8WRD8pFDMfoKW3,Debate sobre fair play financeiro é justo ou existe inveja? | Linha De Passe,2021-03-01,53.9
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,58K4iFNPxEMVRwABaxowev,"Brasil vence o Equador nas Eliminatórias, mas não encanta - Linha De Passe",2021-03-01,51.29
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,7IrI9eMnN3Eumn3ILZZJqm,"Botafogo, Fortaleza, Palmeiras e Flamengo: título do Brasileirão deve ficar entre os quatro? | Linha De Passe",2021-03-01,55.18
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,0546W9vnkMlFUU32TbVrcW,"Palmeiras na caça ao líder, polêmica em Fluminense x São Paulo e o reencontro de Tite com o Corinthians - Linha de Passe",2021-03-01,84.37
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,0sg2Lf07ioonyC8Sp7ZC3r,Botafogo vence Fortaleza e reassume liderança do Brasileirão - Linha de Passe,2021-03-01,83.7
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,5z53B12jdIpzgy4wZJz2Qa,Vasco vence o Athletico-PR de virada e Corinthians perde para o Juventude nas quartas da Copa do Brasil - Linha de Passe,2021-03-01,63.39
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,4GM5NkBtTfSk3imjf4I0K9,"Flamengo vence o Bahia fora de casa, e Atlético-MG vence o São Paulo no Morumbis - Linha de Passe",2021-03-01,81.63
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,44ephaFftQF82ULAgWaLQy,As polêmicas de Abel Ferreira e o 'quente' Vasco x Athletico-PR antes da Copa do Brasil - Linha de Passe,2021-03-01,50.98
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,2aun2DqX5cAHgZTP2jnNlA,"Vitória do Flamengo com gol de Michael, derrota do Corinthians para o líder Fortaleza e mais! - Linha de Passe",2021-03-01,83.67
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,4NQNesl4nnq5mkgH1HuUS4,"Flamengo e São Paulo avançam na Libertadores, e Cruzeiro elimina Boca Juniors na Sul-Americana - Linha de Passe",2021-03-01,80.4
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,06Z1ArJvUd2W2Ez2O2HEZM,Botafogo elimina Palmeiras em jogo épico na Libertadores; Fortaleza avança na Sul-Americana - Linha de Passe,2021-03-01,77.96
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,1nrkGznkzCTKigKQb0m689,"Corinthians passa pelo Bragantino nos pênaltis na Sul-Americana, Fluminense e Atlético-MG avançam na Libertadores - Linha de Passe",2021-03-01,68.26
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,6AmxcjzGAJpTrErMWQcaF8,COMEÇA A SEMANA DECISIVA NA CONMEBOL LIBERTADORES - Linha de Passe,2021-03-01,54.6
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,1dyjGM6lLZbqY6xqs5qhsu,Palmeiras vence São Paulo em Choque-Rei polêmico; Botafogo goleia o Flamengo e segue líder - Linha de Passe,2021-03-01,84.62
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,34eX40FFcd6z7SPH9SubHI,Fluminense e Corinthians empatam no Maracanã; Fortaleza dorme na liderança do Brasileirão - Linha de Passe,2021-03-01,54.78
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,1vt0aVBSahNvPFIdvPCFgg,"Vitória do Flamengo, empate do São Paulo, derrota do Cruzeiro e mais sobre os jogos da Libertadores e Sul-Americana - Linha de Passe",2021-03-01,83.13
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,1JZzV91Zp602KGV3AyeqAP,"Vitória do Botafogo contra o Palmeiras, empate do Fortaleza e mais sobre os jogos da Libertadores e Sul-Americana - Linha de Passe",2021-03-01,86.78
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,4hk7KLdgpE2sY6vDXEJ2hM,"Corinthians vence na Sul-Americana, Grêmio sai na frente contra o Fluminense, e Atlético-MG empata na Argentina - Linha de Passe",2021-03-01,87.96
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,7nEknUUp8rM0nqvyDsftFw,Prévia dos confrontos das oitavas de final da Libertadores - Linha de Passe,2021-03-01,53.01
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,3sVCZ7aMgSFZTfQzqOUfBU,"Flamengo e Palmeiras empatam, São Paulo vence o Atlético-GO e topo do Brasileirão segue embolado - Linha de Passe",2021-03-01,82.18
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,1xx9eFXmPKfu4AYXYUe1so,"Flamengo passa pelo Palmeiras, Corinthians bate o Grêmio nos pênaltis, e Fluminense cai para o Juventude na Copa do Brasil - Linha de Passe",2021-03-01,76.59
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,16gZkNeo17tY2gXFaFKNh2,"Fortaleza de Vojvoda vence o Cruzeiro e fica em 3º no Brasileiro, e a janela do meio do ano no Brasil - Linha de Passe",2021-03-01,54.04
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,6mAKFETfzcnaUyH4c2TriW,"Corinthians e Juventude empatam com polêmicas, Fluminense emenda 4ª vitória seguida, e Palmeiras busca empate contra o Inter - Linha de Passe",2021-03-01,82.45
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,2niql4P9PDHthyW8zDOCua,"Flamengo domina e vence o Palmeiras, Corinthians e Grêmio ficam no 0 a 0, e Vasco empata com o Atlético-GO - Linha de Passe",2021-03-01,80.29
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,2o4ZON4xEOWIcL4GGPKKIp,"Flamengo assume a liderança, Atlético-MG bate o Corinthians e Grêmio vence o Vasco - Linha de Passe",2021-03-01,80.75
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,4gzZHFA3NOwV63Hdq8BWtP,"Fluminense vence o Palmeiras, Flamengo bate o Vitória, e São Paulo e Botafogo ficam no empate - Linha de Passe",2021-03-01,84.45
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,7KutwhQ3a0YjO6Y6d8tvEF,Internacional só empata com Rosario Central e é eliminado da Sul-Americana - Linha de Passe,2021-03-01,49.61
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,288isAYPxjWvpO3Pyyu2K6,Lado bom e lado ruim do acúmulo de jogos grandes no Brasil - Linha de Passe,2021-03-01,53.24
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,4I91jpV1RN8M20LOfcNO2e,São Paulo só empata com o Juventude em mais uma noite de 'ira' de Zubeldía; Corinthians vence o Bahia fora - Linha de Passe,2021-03-01,84.92
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,0NGcuFLtlT6iwBuf6vh7gO,Botafogo vence duelo eletrizante com o Palmeiras no Brasileirão - Linha de Passe,2021-03-01,83.72
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,59Kvzo0CzO4D23749Sthsx,"Ramón Díaz estreia no Corinthians, e Inter larga atrás nos playoffs da Sul-Americana - Linha de Passe",2021-03-01,82.08
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,6K1Kn3ujHlcixgPoHJup8D,Argentina campeã da Copa América e Espanha vence na Europa - Linha de Passe,2021-03-01,52.34
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,3cMbNqALQttumlCiSCVnNA,"Título da Argentina, confusão na final da Copa América e mais - Linha de Passe",2021-03-01,55.29
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,1wt2xlTevVCU7xML00QIoq,"Flamengo perde a liderança do Brasileirão, Galo volta a vencer e mais - Linha de Passe",2021-03-01,82.66
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,5Mwcv9w1xUiOWXrunSAEMH,"Vasco vence o Corinthians e se afasta do Z-4, e Coudet não é mais o treinador do Inter - Linha de Passe",2021-03-01,82.92
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,4xuN4hdnBhFRghASdzKDh0,"Desabafo de Bielsa, futuro do futebol e os 10 anos do 7 x 1 - Linha de Passe",2021-03-01,52.83
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,4RmlM9w5dscOy6WescVLAt,"Palmeiras tem Estêvão brilhando mais uma vez, Corinthians perde mais uma e se complica - Linha de Passe",2021-03-01,115.97
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,62Y0G3GBGX0P1uHTrfAfb7,Brasil perde para o Uruguai nos pênaltis e está eliminado da Copa América - Linha de Passe,2021-03-01,58.02
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,7atufsZVueiwZuFBgePd10,Corinthians vence o Vitória nos acréscimos; Palmeiras arranca empate contra o Grêmio com golaço absurdo de Estêvão - Linha de Passe,2021-03-01,78.92
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,41dFPrJNkwfGR3TGZt1hJQ,"'Baile' do Flamengo contra o Galo, vitórias de Vasco e Botafogo e mais - Linha de Passe",2021-03-01,90.35
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,6roOxNs1Hybj78xLwsXUtL,"Brasil decepciona, só empata com a Colômbia e pega o Uruguai nas quartas da Copa América - Linha de Passe",2021-03-01,54.22
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,6nI40BcBukFOCT8qIYaHGB,Palmeiras vence o dérbi e afunda o Corinthians no Z-4 - Linha de Passe,2021-03-01,53.71
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,3XwFJHNK3QWtzy8D1S1Hnf,"Flamengo na liderança do Brasileirão, novela Gabigol e mais - Linha de Passe",2021-03-01,83.74
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,691it62s8GiHSqXWLNMOoR,Brasil faz 4 a 1 no Paraguai com brilho de Vinicius Jr. na Copa América - Linha de Passe,2021-03-01,53.79
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,2KLZ9RabVZv2RdD9dZL0w6,"Derrota de Palmeiras e Flamengo, empate 'sofrido' do Corinthians e mais - Linha de Passe",2021-03-01,82.01
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,528AlgOiZIlr5KwGeTDIv2,Estreia com empate da seleção brasileira na Copa América e mais - Linha de Passe,2021-03-01,53.42
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,6VGqVpWu81Dn0EIJSNu2cG,"Palmeiras vence o Juventude, Flamengo aumenta crise no Fluminense e Corinthians arranca empate com o Athletico - Linha de Passe",2021-03-01,83.61
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,72ZIlyfqgXyXvY0ybDBm6G,Gigantes lutando contra o rebaixamento: quem preocupa mais? - Linha de Passe,2021-03-01,80.67
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,4lxYYckecmAl729CqrHN7p,"Massacre do Palmeiras contra o Galo, polêmicas e mais - Linha de Passe",2021-03-01,53.76
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,0ssqJeBQm0BthC5R7atb7e,"Corinthians x São Paulo, situação de Dudu, Botafogo na liderança do Brasileirão e mais! - Linha de Passe",2021-03-01,81.57
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,6b1VJLJXWjEZzwL46dMy60,A entrevista de Augusto Melo que agravou ainda mais a crise no Corinthians - Linha de Passe,2021-03-01,50.28
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,4UXstlxrjL7CtRl8r4Xh7n,É campeão! Fortaleza vence CRB nos pênaltis e conquista o título da Copa do Nordeste - Linha de Passe,2021-03-01,50.58
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,7jMqAwopGwRew04o3sqclS,Fortaleza abre vantagem na final da Copa do Nordeste e Vini Jr x Neymar - Linha de Passe,2021-03-01,81.63
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,58iY0UVCc6JwDxIbYkL9Xw,Sorteio das oitavas de final da Libertadores; quem são os favoritos? - Linha de Passe,2021-03-01,53.54
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,0rLa2sCMqDkSEZdTsdSX7N,Flamengo massacra o Vasco com goleada história; Palmeiras vence o Criciuma no 'apagar das luzes' - Linha de Passe,2021-03-01,79.81
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,1qGMKEKQZSKos5WE4QCgN9,Endrick se despede do Palmeiras com empate contra o San Lorenzo na Libertadores - Linha de Passe,2021-03-01,84.47
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,70oRTqtUzVPmDMTI4EM27N,Fluminense e São Paulo vencem e se classificam em 1º na Libertadores - Linha de Passe,2021-03-01,88.3
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,5BH0yCGGI32VGL49EthT7W,Flamengo vence o Millonarios e se classifica na Libertadores; Corinthians bate o Racing e vai às oitavas da Sul-Americana - Linha de Passe,2021-03-01,85.75
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,7KdEVlhfj0157bETuhSH5u,"Vini Jr. em mais uma final de Champions, semana decisiva na Sula e na Liberta e mais - Linha de Passe",2021-03-01,54.55
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,29qothnSB4zmx3ph0omqO3,"Gabigol não entra, Flamengo vence o Amazonas e avança na Copa do Brasil - Linha de Passe",2021-03-01,84.6
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,5NJsAsA85KG94Jlfa6PZax,"Polêmica de Gabigol, Cássio fora do Corinthians e caso Abel Ferreira com Al Sadd - Linha de Passe",2021-03-01,53.48
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,73BOlMamvh2hnimJ5UXnTh,"Show do Flamengo, classificação do Palmeiras e mais dos brasileiros na Libertadores e Sul-Americana - Linha De Passe",2021-03-01,85.28
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,38wzmk48lzZmlva9mQiYj2,"Corinthians goleia o Argentino Juniors em casa pela Sul-Americana, e Atlético-MG perde para o Peñarol na Libertadores - Linha De Passe",2021-03-01,78.3
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,6UpfGUBGCa2U9jiASi5jlZ,São Paulo vence no Morumbis e empurra Fluminense para o Z-4 do Brasileirão - Linha de Passe,2021-03-01,49.74
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,3wcnVTV0QczzX1fgiNzQLe,"Palmeiras perde na Arena Barueri para o Athletico-PR, Botafogo empata com o Fortaleza, e Vasco ""respira"" - Linha de Passe",2021-03-01,82.96
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,2IRaTxyayfUsJbTxRdKnbp,"Fluminense vence Colo-Colo no Chile, e Palmeiras passeia contra o Liverpool-URU",2021-03-01,83.4
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,4oVR9ztrUOeIVztSTLIigN,Botafogo e São Paulo vencem na Libertadores - Linha de Passe,2021-03-01,74.96
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,4NJdk2plVWCzGGSmFDKrnZ,"Flamengo perde para o Palestino na Libertadores, e pressão aumenta - Linha de Passe",2021-03-01,87.78
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,3lwIEN4cJNVzY2S6pSdgyZ,"Técnicos longevos indo bem no Brasileirão, Zubeldía e Milito mudam astral e mais | Linha De Passe",2021-03-01,53.98
BR,pt,sports,570lJ9pqiYI260XNc9r2kz,Linha de Passe,ESPN Brasil,752,653,5ZKQ2cUyatN00JOfxghGpV,"Palmeiras vence o Cuiabá fora, São Paulo bate o Vitória e Botafogo perde para o Bahia - Linha de Passe",2021-03-01,82.84
